video_name,video_path,frame,second,nose_x,nose_y,nose_c,left_eye_x,left_eye_y,left_eye_c,right_eye_x,right_eye_y,right_eye_c,left_ear_x,left_ear_y,left_ear_c,right_ear_x,right_ear_y,right_ear_c,left_shoulder_x,left_shoulder_y,left_shoulder_c,right_shoulder_x,right_shoulder_y,right_shoulder_c,left_elbow_x,left_elbow_y,left_elbow_c,right_elbow_x,right_elbow_y,right_elbow_c,left_wrist_x,left_wrist_y,left_wrist_c,right_wrist_x,right_wrist_y,right_wrist_c,left_hip_x,left_hip_y,left_hip_c,right_hip_x,right_hip_y,right_hip_c,left_knee_x,left_knee_y,left_knee_c,right_knee_x,right_knee_y,right_knee_c,left_ankle_x,left_ankle_y,left_ankle_c,right_ankle_x,right_ankle_y,right_ankle_c,final_class,seq_id
12.mp4,S4/ADL/12.mp4,34,3.4,478.4194,443.6402,0.9895,490.6216,427.8366,0.977,466.3506,429.9846,0.9501,519.7263,403.7307,0.8936,454.9836,410.5115,0.6051,573.2765,440.1496,0.9966,449.5303,447.8997,0.9981,595.9804,521.9429,0.9843,450.0519,540.1212,0.9906,601.4893,581.9225,0.9754,447.4481,618.2194,0.9802,560.336,567.0643,0.9969,470.4942,562.4871,0.9972,551.356,612.5939,0.9708,377.3269,594.7653,0.9729,559.1625,615.4714,0.8238,423.6209,585.7413,0.8455,Non-Falling,186
12.mp4,S4/ADL/12.mp4,35,3.5,476.2808,442.1289,0.9861,488.2208,425.4637,0.9701,464.5033,427.3229,0.9348,518.0856,402.6069,0.8692,455.5955,409.1193,0.5218,571.5987,442.4656,0.9939,450.2298,449.7252,0.9972,598.5154,530.3139,0.9793,448.3545,547.5847,0.9904,601.4711,586.3305,0.9764,448.3264,620.8123,0.9844,564.3222,567.1444,0.9939,474.8843,562.9631,0.995,558.2612,625.9112,0.9231,382.519,610.7401,0.9348,577.2961,607.6908,0.6096,421.2838,583.8976,0.6634,Non-Falling,186
12.mp4,S4/ADL/12.mp4,36,3.6,478.1028,442.2931,0.9869,489.1476,425.5461,0.9717,465.8671,428.5087,0.9383,517.96,400.422,0.87,455.8031,409.6466,0.5296,573.2949,441.6956,0.9939,452.063,448.8826,0.9971,598.3925,532.7211,0.979,448.9344,545.0601,0.9894,600.3065,592.3632,0.9761,447.0957,622.0864,0.9831,561.3549,570.7574,0.9933,472.5788,565.8495,0.9944,548.5741,621.9071,0.9241,373.4084,605.8147,0.9332,570.813,614.2353,0.623,419.1246,588.6807,0.6688,Non-Falling,186
12.mp4,S4/ADL/12.mp4,37,3.7,478.1104,441.7411,0.9889,489.2448,425.7508,0.9754,465.8904,428.6487,0.9467,517.5929,400.6914,0.8915,454.5117,409.3236,0.5988,573.164,439.532,0.9968,449.6885,447.5972,0.9982,596.8394,526.78,0.9854,449.2189,541.8646,0.9912,600.9639,591.0587,0.9763,446.34,619.3915,0.9813,560.5209,569.6013,0.9973,471.2448,565.2978,0.9976,553.5641,614.3687,0.9752,380.4623,597.1843,0.9771,560.8194,615.9742,0.8471,427.653,586.5281,0.8667,Non-Falling,186
12.mp4,S4/ADL/12.mp4,38,3.8,476.3293,440.4744,0.9884,487.6768,424.4581,0.9746,464.3993,427.0007,0.9463,516.081,401.9302,0.8883,453.9725,409.5962,0.5954,570.3752,440.6356,0.996,449.5862,449.005,0.9979,597.9402,526.9951,0.9826,449.1146,544.726,0.9905,600.7709,589.5801,0.9732,445.5745,623.5619,0.9801,559.4242,563.2568,0.9961,471.3347,559.3213,0.9967,557.7332,615.2399,0.9591,385.1224,598.4093,0.9638,567.6001,611.867,0.761,424.5024,583.7578,0.7943,Non-Falling,186
12.mp4,S4/ADL/12.mp4,39,3.9,475.8338,438.4085,0.9886,487.2591,421.9184,0.9761,463.6845,424.3132,0.9425,515.8712,400.4602,0.8838,453.6808,408.2126,0.5267,567.4838,441.2243,0.9949,448.6017,449.9835,0.9974,595.9777,529.6292,0.9827,448.2834,546.1431,0.9899,599.1458,591.615,0.9794,445.8196,626.2274,0.984,564.6926,559.3361,0.9955,476.087,557.2719,0.9961,568.1963,618.5734,0.9489,387.0964,608.2619,0.9531,600.2793,600.6353,0.7118,428.5712,584.2021,0.7461,Non-Falling,186
12.mp4,S4/ADL/12.mp4,40,4.0,473.9832,439.9064,0.9909,485.7382,423.5773,0.9809,462.2415,426.0362,0.9503,514.9645,399.9646,0.9116,451.8321,407.5804,0.5701,568.7006,439.2948,0.9971,447.705,448.9701,0.9983,595.1295,522.4131,0.9874,449.7988,541.8949,0.9916,596.8146,583.0178,0.9803,446.5596,622.3588,0.9827,561.892,564.431,0.9979,472.6532,561.5547,0.9981,560.8699,612.9817,0.9805,377.5711,598.6733,0.9814,583.6638,614.0756,0.8699,426.206,590.2324,0.8858,Non-Falling,186
12.mp4,S4/ADL/12.mp4,41,4.1,467.2847,439.5319,0.9895,478.6788,423.6621,0.9812,456.9957,426.1824,0.9347,510.0615,400.3605,0.9279,450.5963,407.7995,0.487,566.014,439.1982,0.9973,447.2607,449.7678,0.9981,594.479,519.7013,0.9888,450.2031,540.7299,0.99,595.4066,581.5526,0.9811,446.3053,621.4465,0.9796,565.9593,560.629,0.9984,477.5204,559.0275,0.9983,574.972,609.4093,0.9865,386.231,597.7112,0.986,594.1428,609.5327,0.9101,427.1255,590.0526,0.9183,Non-Falling,186
12.mp4,S4/ADL/12.mp4,42,4.2,459.6419,436.2334,0.9843,471.2885,421.2041,0.9744,452.1606,422.8769,0.8904,506.144,401.3526,0.9307,452.0905,406.247,0.376,565.6087,442.5153,0.9972,446.4097,450.7029,0.9979,594.1702,525.4933,0.99,449.6747,542.5354,0.9901,590.2801,589.2075,0.9824,446.7321,620.3392,0.9796,566.9443,561.7614,0.9988,477.8496,559.1421,0.9987,579.5644,612.5712,0.9903,387.7195,600.288,0.9898,593.499,612.2483,0.9328,424.4141,593.6947,0.939,Non-Falling,186
12.mp4,S4/ADL/12.mp4,43,4.3,458.0983,437.3199,0.9879,469.8207,421.027,0.9812,449.1679,423.3876,0.914,505.1319,399.7566,0.9446,447.5941,406.4166,0.4137,566.8344,444.5493,0.9978,444.5235,452.2409,0.9982,596.137,528.9684,0.9903,449.0629,542.994,0.9894,582.6615,587.3385,0.9824,448.1493,620.3967,0.978,566.4896,563.8929,0.9989,476.8119,560.5171,0.9988,573.8777,612.5219,0.9926,387.2207,598.6605,0.992,580.4515,617.2362,0.9505,426.4311,597.3517,0.9543,Non-Falling,186
12.mp4,S4/ADL/12.mp4,44,4.4,451.0284,432.0285,0.9862,462.4184,416.0219,0.9793,442.92,418.4859,0.8975,500.043,398.2136,0.9481,444.8634,404.7693,0.3964,566.6144,446.4161,0.9982,441.9386,452.6296,0.9984,597.1718,532.616,0.9918,448.5858,543.3844,0.9901,575.3427,588.2892,0.9835,449.3714,619.8067,0.9782,568.7491,562.2293,0.9993,478.3459,558.1891,0.9992,574.977,611.1007,0.9962,392.5267,597.0598,0.9957,565.143,620.5605,0.9743,423.3861,601.8845,0.9759,Non-Falling,186
12.mp4,S4/ADL/12.mp4,45,4.5,444.7637,429.535,0.9807,455.696,414.1143,0.9727,438.8654,415.9582,0.8426,496.3505,397.853,0.9451,446.1362,403.0591,0.3041,565.5035,447.9186,0.998,440.6841,452.1139,0.9981,598.5598,534.5945,0.9922,445.3641,542.0858,0.9892,571.3473,584.5372,0.9849,449.3365,620.5502,0.9775,567.212,564.2141,0.9994,477.2475,559.7707,0.9993,571.4126,608.8207,0.9964,388.438,596.6347,0.9958,564.8559,618.1785,0.9756,422.8083,605.462,0.9766,Non-Falling,186
12.mp4,S4/ADL/12.mp4,46,4.6,443.7699,432.586,0.9781,454.1943,416.1016,0.9723,434.9926,419.0633,0.8232,494.3279,397.5754,0.9364,439.2513,406.8774,0.2627,570.8547,446.2134,0.9961,435.2272,449.3025,0.9961,602.1476,544.5424,0.9843,439.5056,545.4371,0.9757,569.0038,582.0718,0.9723,448.4671,622.7357,0.9542,574.1483,570.2181,0.9971,477.9993,564.6828,0.9966,550.0402,601.2963,0.9841,379.3106,587.3591,0.9808,544.9421,620.0406,0.9061,432.5964,606.1875,0.9083,Non-Falling,186
12.mp4,S4/ADL/12.mp4,47,4.7,438.2774,428.889,0.9766,448.2898,414.0187,0.9673,433.1673,415.5862,0.7995,489.0348,398.4011,0.9419,443.2192,403.9146,0.2498,562.4832,445.593,0.9976,443.0024,451.52,0.9978,595.975,531.8514,0.9917,447.2321,545.4903,0.9892,564.3792,582.0402,0.9849,447.9826,622.0836,0.978,565.0888,566.5674,0.9992,479.3952,560.6741,0.9991,555.3592,623.2909,0.9952,387.9108,604.4951,0.9945,558.1736,631.6673,0.9636,430.1923,605.0925,0.9659,Non-Falling,186
12.mp4,S4/ADL/12.mp4,48,4.8,435.4647,428.1059,0.97,445.5528,412.6611,0.9643,428.7358,414.0604,0.7481,488.3576,395.9124,0.932,438.2492,402.1537,0.2063,568.576,443.9344,0.9958,435.0594,446.3732,0.9947,602.0911,538.8804,0.9851,440.9462,545.6501,0.9688,564.0883,582.8619,0.9725,447.2105,624.8564,0.9439,571.675,570.65,0.9969,478.1419,563.6804,0.9959,543.0881,607.7008,0.9819,382.7411,589.6725,0.9759,529.6481,628.8159,0.889,433.5736,607.0021,0.8852,Non-Falling,186
12.mp4,S4/ADL/12.mp4,49,4.9,433.5286,417.6085,0.9779,444.0201,402.8841,0.9687,428.7631,404.8621,0.8098,484.7741,391.8124,0.9456,438.8045,397.4206,0.2645,559.2952,444.8871,0.9978,437.8424,451.7254,0.998,593.4818,531.6393,0.9916,445.7682,545.2385,0.9896,559.0786,583.1698,0.9842,448.4611,622.7859,0.9778,566.4548,567.0487,0.9992,479.0342,562.0209,0.9991,557.8466,617.1532,0.995,387.092,600.6891,0.9944,556.6072,630.0674,0.9622,427.7585,607.7708,0.9652,Non-Falling,186
12.mp4,S4/ADL/12.mp4,50,5.0,436.8618,427.9252,0.9804,446.0525,411.5168,0.9723,430.1846,414.4153,0.8379,485.2576,392.2958,0.9452,437.7524,401.0092,0.2928,559.19,443.51,0.9978,437.1707,451.0183,0.998,591.5172,532.3556,0.9913,443.9369,543.0008,0.9886,557.2032,582.9192,0.9837,447.2228,620.0516,0.9766,564.6748,568.2931,0.9992,477.1268,564.4747,0.9991,562.3492,617.4435,0.9948,387.2244,604.2247,0.9941,558.3311,626.3613,0.9631,430.3621,609.3082,0.9654,Non-Falling,186
12.mp4,S4/ADL/12.mp4,51,5.1,440.7232,429.0526,0.9868,449.9314,411.1908,0.9816,431.665,415.5981,0.8902,486.3908,386.9215,0.9543,433.5031,399.3107,0.335,558.2202,439.6676,0.9979,437.8094,450.5212,0.9981,589.8325,529.8619,0.9909,446.2813,542.702,0.9878,557.692,585.752,0.9836,448.0709,621.0052,0.9757,562.6552,571.5383,0.999,475.7792,568.6788,0.9989,561.3696,613.9567,0.9942,382.2929,600.3405,0.9932,569.2181,627.9441,0.9606,434.5824,607.5254,0.9625,Non-Falling,186
12.mp4,S4/ADL/12.mp4,52,5.2,442.5533,426.4173,0.987,451.7675,408.523,0.9799,432.3976,413.2639,0.9117,485.8912,387.2663,0.9442,431.4802,399.5622,0.439,556.3711,441.1165,0.9981,434.5678,451.8862,0.9981,587.2015,529.2489,0.9902,449.3335,542.7846,0.9877,561.3878,584.5585,0.9803,447.2719,619.1089,0.9737,565.415,564.0079,0.999,476.8711,562.3037,0.9989,578.2701,609.8453,0.9944,396.8687,598.2147,0.9936,562.0228,622.7075,0.9644,430.634,605.8494,0.9663,Non-Falling,186
12.mp4,S4/ADL/12.mp4,53,5.3,444.1379,425.0939,0.9875,452.6487,406.9405,0.9801,433.529,411.8321,0.9152,484.9596,385.8964,0.9437,431.7557,399.0367,0.4463,556.0615,439.0694,0.9981,436.4294,451.4612,0.9983,589.025,527.1014,0.9905,450.1035,544.4305,0.9893,563.014,584.4033,0.9811,447.2773,620.0057,0.9765,564.0804,564.3116,0.9991,476.8875,562.2921,0.999,571.4066,618.3214,0.9944,394.1825,604.3265,0.9938,559.306,627.0264,0.9623,427.1625,604.2724,0.9652,Non-Falling,186
12.mp4,S4/ADL/12.mp4,54,5.4,449.2724,425.5962,0.9879,457.1554,407.0517,0.9785,437.2738,413.1581,0.9281,486.723,383.3492,0.9297,431.2159,398.8456,0.509,554.8953,436.7169,0.9979,436.4207,449.4928,0.9982,586.2742,525.672,0.9896,453.1658,538.5775,0.989,559.8052,585.8409,0.9797,446.9475,619.7379,0.9764,565.9667,561.8985,0.9989,478.7602,561.6096,0.9988,584.4501,610.5666,0.9932,401.0844,601.5341,0.9927,570.0662,622.9095,0.9563,429.6757,609.4832,0.9595,Non-Falling,186
12.mp4,S4/ADL/12.mp4,55,5.5,448.6511,423.4972,0.9902,457.4747,404.9636,0.9827,436.4164,410.892,0.9406,487.9586,380.7103,0.9378,429.4731,395.7854,0.5344,555.7079,435.0097,0.9982,435.0121,447.6537,0.9984,584.7037,522.6072,0.9901,450.4653,537.0795,0.9891,562.6272,584.1383,0.9806,447.4478,618.2289,0.9765,562.6695,562.0485,0.999,474.4124,560.8607,0.9989,576.0325,606.5116,0.9944,390.653,594.6348,0.9938,565.5827,631.678,0.9647,425.97,612.4766,0.9668,Non-Falling,186
12.mp4,S4/ADL/12.mp4,56,5.6,448.967,422.2549,0.9905,457.9968,403.3812,0.9833,436.4204,409.5605,0.9412,489.0314,379.169,0.9398,429.2856,394.6999,0.5353,556.505,435.1172,0.9984,435.4062,447.912,0.9985,584.278,522.3363,0.991,450.9911,536.7755,0.9895,561.9378,584.226,0.9821,447.8299,620.3188,0.9772,563.5377,561.5013,0.9992,474.9906,560.4717,0.9991,577.283,601.0422,0.9959,390.0774,589.6958,0.9953,563.999,627.8823,0.9745,423.6771,609.7543,0.9755,Non-Falling,186
12.mp4,S4/ADL/12.mp4,57,5.7,448.0385,420.8574,0.9902,457.185,401.9594,0.9829,436.0059,407.9258,0.9391,488.7284,376.7464,0.9399,429.3597,391.7167,0.5327,557.4755,432.8695,0.9984,432.7233,446.8215,0.9985,583.7593,520.1355,0.9911,448.5538,537.1365,0.9896,559.7695,583.1798,0.982,447.589,618.5985,0.9773,567.3392,561.7106,0.9992,476.0361,561.7589,0.9991,586.2606,597.5093,0.9962,390.3138,588.2492,0.9957,569.7461,629.6681,0.9765,425.2909,614.3675,0.9776,Non-Falling,186
12.mp4,S4/ADL/12.mp4,58,5.8,450.6342,416.4261,0.9911,459.4738,397.4815,0.9832,437.6115,404.2169,0.9476,489.5809,373.0994,0.9351,428.8585,389.8939,0.577,558.656,430.2742,0.9983,432.8076,444.7689,0.9986,584.3474,518.7914,0.9907,448.1131,534.097,0.9903,560.0705,584.5109,0.9815,447.4435,616.1896,0.9788,566.5617,561.8707,0.9991,474.5875,561.8636,0.999,581.897,597.901,0.9951,388.0558,588.5001,0.9947,568.2596,631.8066,0.9694,425.9913,615.1508,0.9713,Non-Falling,186
12.mp4,S4/ADL/12.mp4,59,5.9,449.5961,415.2215,0.9896,459.3775,396.1114,0.9833,435.9195,402.632,0.9314,491.0269,371.9159,0.9344,427.174,388.9201,0.473,563.9974,424.8689,0.9972,428.0638,439.3952,0.9974,592.9756,521.3608,0.9862,442.7961,537.4476,0.9814,563.1542,581.4114,0.9747,447.2951,618.9383,0.9634,571.6899,568.0834,0.9971,472.8256,567.9462,0.9966,566.5002,588.3813,0.9829,379.848,580.2285,0.9799,556.3359,627.99,0.8998,428.4565,614.5187,0.9021,Non-Falling,186
12.mp4,S4/ADL/12.mp4,60,6.0,455.0923,409.7257,0.9907,463.2359,390.325,0.9837,439.7681,398.487,0.9382,491.1507,368.9629,0.9279,428.4174,390.2598,0.4848,561.8796,424.2989,0.9969,435.7612,440.2115,0.9976,593.7064,521.7064,0.9858,446.1173,533.262,0.9842,565.2784,583.1229,0.9764,447.817,614.8758,0.97,571.1545,569.2994,0.9967,478.2912,569.0939,0.9964,551.5908,596.6376,0.977,376.9844,588.5888,0.9742,563.4824,628.3028,0.8568,426.2598,612.7787,0.8636,Non-Falling,186
12.mp4,S4/ADL/12.mp4,61,6.1,451.1377,411.2278,0.9895,459.9225,391.6171,0.9832,437.1575,398.8564,0.9236,490.7759,367.9569,0.9366,429.2922,387.4477,0.4222,564.0784,422.0842,0.9969,435.1261,438.6636,0.9975,592.735,520.9099,0.9859,443.9741,537.4288,0.9837,561.4949,582.2751,0.9767,446.3069,618.3969,0.9689,573.1243,569.9525,0.9967,479.5213,569.3338,0.9965,546.1227,599.8923,0.9773,373.739,590.2427,0.9744,554.9092,629.1801,0.8567,431.7816,610.5775,0.8644,Non-Falling,186
12.mp4,S4/ADL/12.mp4,62,6.2,447.6336,408.8448,0.9866,456.9331,389.7358,0.9803,434.8362,395.9124,0.8993,489.9279,366.5167,0.9367,429.6785,383.5304,0.3679,563.9783,420.235,0.9966,433.1033,435.7173,0.9969,592.9564,517.6553,0.9854,444.5755,535.887,0.9793,559.0797,579.5225,0.975,447.68,616.9579,0.9614,571.3842,569.1577,0.9964,477.3858,568.1873,0.9959,545.3547,599.348,0.9762,377.3936,589.7385,0.9716,543.5031,626.0231,0.8551,434.6252,608.5219,0.858,Non-Falling,186
12.mp4,S4/ADL/12.mp4,63,6.3,450.2114,407.4421,0.9879,458.8499,388.0857,0.9828,436.7175,394.8997,0.9083,490.5563,366.1546,0.943,430.9579,384.8344,0.3854,564.6072,421.0392,0.9969,436.6675,437.7894,0.9969,592.3903,519.9203,0.9852,444.9276,538.8103,0.9762,555.4396,582.563,0.9733,447.2367,616.175,0.9552,571.7985,566.2219,0.9965,480.8567,565.1644,0.9958,537.2689,597.0349,0.9797,380.5263,586.5198,0.9744,530.5219,629.4584,0.8801,433.0811,608.1082,0.8786,Non-Falling,186
12.mp4,S4/ADL/12.mp4,64,6.4,453.5409,406.8061,0.9868,461.6281,386.6948,0.9814,439.3231,394.3849,0.9044,492.2184,362.9329,0.9402,432.004,383.6331,0.4007,568.1945,421.1274,0.9972,436.6067,439.1646,0.9967,590.4525,520.2963,0.985,445.6465,540.3058,0.9708,552.3143,580.2886,0.9708,445.5352,614.0299,0.9447,571.8315,570.241,0.9965,480.2864,569.3842,0.9955,532.7151,596.6934,0.9832,382.0731,586.0862,0.9773,508.7912,636.0181,0.906,439.6179,613.5012,0.8996,Non-Falling,186
12.mp4,S4/ADL/12.mp4,65,6.5,453.344,403.5488,0.9863,461.4528,383.9894,0.98,440.1595,391.79,0.8981,492.9785,362.7936,0.9402,435.2831,383.0027,0.3992,567.6782,422.9054,0.9976,436.829,438.4635,0.9973,587.7949,522.3208,0.9871,444.9112,534.0798,0.9763,547.0029,579.4644,0.9741,440.0999,602.1722,0.9537,569.4611,566.934,0.9977,477.6529,566.3011,0.997,543.9317,589.0577,0.9892,388.8076,582.1172,0.9857,514.0729,624.3309,0.9375,438.7958,610.5027,0.9343,Non-Falling,186
12.mp4,S4/ADL/12.mp4,66,6.6,457.0201,402.6682,0.9875,464.7465,383.6682,0.9803,443.2402,390.668,0.909,492.904,363.524,0.9323,435.6294,382.6302,0.4102,564.1633,421.6013,0.997,443.7984,434.7058,0.9973,581.9314,523.4058,0.9856,442.409,531.7233,0.9801,540.5185,580.7376,0.9747,436.1953,595.9854,0.9634,568.588,567.6363,0.9968,483.1994,563.7786,0.9963,528.3265,603.6259,0.981,385.1709,586.3242,0.977,522.9956,638.7343,0.8809,435.335,606.2688,0.8822,Non-Falling,186
12.mp4,S4/ADL/12.mp4,67,6.7,455.6871,397.3463,0.9868,463.8019,379.1537,0.9814,442.4307,385.5936,0.898,493.2018,362.2179,0.9397,436.8766,379.7802,0.377,562.8451,420.5818,0.9972,447.139,432.6673,0.9967,579.5449,523.6644,0.9859,445.3115,530.8643,0.9728,531.2341,579.1128,0.9729,430.3761,589.696,0.9507,570.6074,565.9373,0.997,489.0503,561.6547,0.9961,526.3998,601.3807,0.9854,396.5921,584.4999,0.9803,510.3104,641.764,0.9127,434.4949,610.0042,0.9075,Non-Falling,186
12.mp4,S4/ADL/12.mp4,68,6.8,451.7866,394.5813,0.9867,460.5123,376.4204,0.9841,441.5806,381.9096,0.8717,492.661,360.3272,0.9605,442.0524,375.824,0.2465,559.8347,421.2296,0.9967,455.274,431.6815,0.9967,571.9507,526.9628,0.9872,452.4694,526.5021,0.9785,514.0756,584.2689,0.9791,425.999,585.0157,0.9637,564.6959,571.9894,0.9975,487.5797,566.0394,0.997,533.4376,625.4335,0.9814,387.4236,605.3946,0.9765,563.0026,627.6138,0.8757,445.5247,592.6523,0.876,Non-Falling,186
12.mp4,S4/ADL/12.mp4,69,6.9,450.7949,388.8485,0.9794,459.2728,371.244,0.9737,440.3403,376.9494,0.8503,490.163,360.1794,0.9445,440.347,374.3948,0.311,557.2009,422.9446,0.9976,452.1898,426.6913,0.9956,566.2442,534.2109,0.9869,450.4266,518.8503,0.9638,506.4314,582.7783,0.9637,425.8783,562.3,0.9209,562.8455,563.0704,0.9959,487.2549,554.8256,0.9942,523.7266,603.6932,0.9661,400.7816,583.0408,0.95,517.8079,619.0193,0.7922,443.5818,587.7604,0.7655,Non-Falling,186
12.mp4,S4/ADL/12.mp4,70,7.0,451.9697,392.4792,0.9825,461.2437,375.7515,0.9815,440.9899,378.8593,0.825,494.1176,363.8611,0.9536,441.5352,374.4106,0.2128,560.76,421.1323,0.9964,456.7425,421.6429,0.9943,571.781,528.7689,0.9854,448.3238,512.816,0.9545,506.5516,588.4372,0.9728,420.8359,564.1741,0.9313,570.4402,561.4109,0.9965,497.4307,550.4435,0.9949,507.9951,618.5916,0.9832,404.5651,590.8751,0.9736,508.5807,638.8447,0.8973,446.5236,593.5874,0.8831,Non-Falling,186
12.mp4,S4/ADL/12.mp4,71,7.1,449.6366,392.4583,0.9781,459.5695,375.0204,0.9783,440.2662,378.7672,0.7513,493.4749,361.2259,0.9573,443.355,373.0577,0.1439,561.6776,418.7892,0.9965,454.7525,424.1516,0.9941,564.2305,527.345,0.9872,451.839,513.4132,0.9519,497.5613,591.7005,0.9771,415.3468,549.3275,0.9327,568.5917,565.5515,0.9972,495.1674,556.6561,0.9957,493.1985,618.3721,0.9876,396.4431,596.7991,0.9791,507.233,636.9065,0.9207,478.4795,597.4525,0.9057,Non-Falling,186
12.mp4,S4/ADL/12.mp4,72,7.2,446.9462,389.6862,0.9741,456.5518,372.7869,0.9758,439.652,376.8564,0.7555,490.6084,359.3683,0.9631,444.8959,370.3219,0.1821,556.7926,418.288,0.9977,453.0011,424.2471,0.9948,558.8477,529.4036,0.9879,451.1629,516.2071,0.9456,489.3417,589.1954,0.9659,420.0227,548.4351,0.8954,567.0571,561.3761,0.9974,497.6151,554.4557,0.9958,508.0619,600.1204,0.9874,412.5635,583.3575,0.9781,507.1044,628.2401,0.9241,488.5749,600.3008,0.906,Non-Falling,186
12.mp4,S4/ADL/12.mp4,73,7.3,444.8868,387.3239,0.9647,455.1486,370.826,0.9657,439.4409,374.6052,0.6782,490.5982,359.2502,0.958,448.1832,368.5641,0.1483,556.6125,418.7553,0.9976,452.9449,424.7221,0.9936,552.4247,527.6816,0.9884,448.4955,515.7382,0.9379,487.6008,591.4287,0.9656,417.3813,541.5363,0.8822,565.4051,562.6091,0.9968,495.5305,555.3824,0.9944,497.0622,596.1436,0.9826,404.9627,580.865,0.9676,499.7068,629.2612,0.8901,494.2759,601.772,0.8572,Non-Falling,186
12.mp4,S4/ADL/12.mp4,74,7.4,445.953,384.5398,0.9643,457.6105,368.1935,0.9657,440.192,371.0225,0.6122,492.4799,357.0692,0.9492,447.3277,365.8488,0.0936,560.1226,413.6386,0.9952,454.8202,423.1101,0.9912,549.0411,520.8134,0.9859,460.467,510.1504,0.9377,485.5983,600.4089,0.9763,422.9346,525.8115,0.9217,573.8192,561.0108,0.996,501.2606,553.6847,0.9934,478.1888,592.1234,0.9854,381.6061,575.6226,0.9732,503.6563,641.9633,0.9114,492.674,603.9637,0.8886,Non-Falling,186
12.mp4,S4/ADL/12.mp4,75,7.5,443.7614,383.1454,0.9559,454.1181,367.2221,0.958,440.0891,370.5479,0.5865,489.3499,357.5795,0.9539,451.093,366.5267,0.1063,556.3205,418.7509,0.9968,461.9036,426.7576,0.9935,546.358,533.9669,0.987,453.7287,523.4359,0.9444,483.2353,602.7065,0.9676,417.278,528.5087,0.9047,568.3377,570.8707,0.9966,506.1458,561.4833,0.9946,472.5998,596.6922,0.9843,393.1894,573.4795,0.9727,494.1729,650.2438,0.9011,494.1597,603.9571,0.8786,Non-Falling,186
12.mp4,S4/ADL/12.mp4,76,7.6,444.4836,383.2875,0.959,456.9115,366.7414,0.9588,439.4289,370.0094,0.5572,491.783,356.4532,0.9414,447.9219,366.0326,0.0748,555.3063,414.5977,0.994,463.0393,427.2574,0.9907,538.8533,530.6401,0.9842,460.8904,521.6705,0.9412,478.9286,605.9841,0.9769,399.2434,516.2846,0.9315,572.2493,571.604,0.9947,509.5995,563.8132,0.9921,451.0331,589.994,0.9827,374.4817,572.2879,0.9699,498.3174,649.1954,0.8973,498.6968,604.2209,0.8751,Non-Falling,186
12.mp4,S4/ADL/12.mp4,77,7.7,444.8352,383.9485,0.9503,454.6772,367.9994,0.9534,441.1022,371.5739,0.5872,489.65,358.119,0.9512,453.4492,366.9031,0.1192,553.6202,418.9954,0.9964,462.6125,424.6047,0.9898,538.6883,535.9832,0.9839,455.6225,522.0309,0.9115,474.1489,598.7609,0.9545,416.2962,526.4506,0.847,563.0767,568.493,0.9927,500.9957,559.1311,0.9874,477.7253,599.2391,0.9565,396.8267,579.8225,0.9198,487.5945,638.6832,0.7568,487.5364,601.2323,0.6951,Non-Falling,186
12.mp4,S4/ADL/12.mp4,78,7.8,444.4812,381.659,0.9489,454.6256,365.5869,0.9444,440.8472,369.6196,0.5879,489.7086,356.3729,0.942,453.6418,365.8862,0.1295,553.0341,418.6899,0.9963,464.7704,423.7687,0.9923,538.153,537.4825,0.9847,454.9862,519.1147,0.9426,471.2584,597.4274,0.9604,404.6709,522.3673,0.8961,561.6515,569.4036,0.9935,501.4119,559.4812,0.9903,472.9252,604.4221,0.9542,394.7482,585.3954,0.9262,491.1428,646.6712,0.7178,487.2365,611.4939,0.6723,Non-Falling,186
12.mp4,S4/ADL/12.mp4,79,7.9,443.8243,380.5705,0.9484,453.8463,364.5934,0.9435,440.3829,368.6736,0.5792,488.4804,356.0737,0.9422,453.5602,365.8907,0.124,553.2929,417.0125,0.9962,465.7148,423.8975,0.9927,540.7415,532.0179,0.9848,453.3906,515.5708,0.9475,473.2466,593.2933,0.9625,396.9372,511.3188,0.9072,564.3318,567.5487,0.9937,504.6592,557.8223,0.991,471.6316,602.6533,0.9551,394.2178,583.1803,0.9294,496.0639,645.433,0.7159,490.1479,607.0718,0.6754,Non-Falling,186
12.mp4,S4/ADL/12.mp4,80,8.0,443.5949,381.2139,0.9464,454.5905,365.3441,0.9432,440.1331,368.4805,0.4658,489.1058,352.5018,0.9448,451.1017,362.0235,0.0628,557.9462,412.0101,0.9962,466.9832,424.2586,0.9937,535.4543,516.1448,0.9909,457.5451,508.1505,0.9653,471.9338,597.1802,0.9849,385.1848,502.3804,0.9548,562.8385,573.472,0.9983,501.8758,562.9653,0.9974,463.0066,610.1782,0.9935,380.9088,580.6777,0.9885,500.9714,659.5154,0.9531,504.7862,592.8194,0.9422,Non-Falling,186
